State,First Year,Last Year,Injury Intent,Race / Ethnicity,Gender,Total Deaths (#),"Age-adjusted Rate (per 100,000)"
New York,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,154,1.1
New York,2019,2023,Firearm Suicide,non-Hispanic Black,Male,138,2.0
New York,2019,2023,Firearm Suicide,non-Hispanic Black,Female,16,
New York,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,1993,3.2
New York,2019,2023,Firearm Suicide,non-Hispanic white,Male,1858,6.1
New York,2019,2023,Firearm Suicide,non-Hispanic white,Female,135,0.5
New York,2019,2023,Firearm Suicide,Latinx,All Genders,128,0.7
New York,2019,2023,Firearm Suicide,Latinx,Male,118,1.3
New York,2019,2023,Firearm Suicide,Latinx,Female,10,
New York,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,,
New York,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,,
New York,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,0,
New York,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,30,0.3
New York,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,28,0.6
New York,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
New York,2019,2023,Firearm Suicide,More than one race,All Genders,16,
New York,2019,2023,Firearm Suicide,More than one race,Male,15,
New York,2019,2023,Firearm Suicide,More than one race,Female,,
North Carolina,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,8569,16.0
North Carolina,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,7283,27.8
North Carolina,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,1286,4.7
North Carolina,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,3113,27.1
North Carolina,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,2719,49.6
North Carolina,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,394,6.6
North Carolina,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,4672,13.0
North Carolina,2019,2023,All Firearm Deaths,non-Hispanic white,Male,3899,22.2
North Carolina,2019,2023,All Firearm Deaths,non-Hispanic white,Female,773,4.4
North Carolina,2019,2023,All Firearm Deaths,Latinx,All Genders,472,8.5
North Carolina,2019,2023,All Firearm Deaths,Latinx,Male,406,14.0
North Carolina,2019,2023,All Firearm Deaths,Latinx,Female,66,2.6
North Carolina,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,166,29.6
North Carolina,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,143,52.6
North Carolina,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,23,8.1
North Carolina,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,78,4.2
North Carolina,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,62,6.8
North Carolina,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,16,
North Carolina,2019,2023,All Firearm Deaths,More than one race,All Genders,66,6.7
North Carolina,2019,2023,All Firearm Deaths,More than one race,Male,52,10.9
North Carolina,2019,2023,All Firearm Deaths,More than one race,Female,14,
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,3757,7.4
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,3145,12.4
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,612,2.4
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,2471,21.5
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,2170,39.4
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,301,5.0
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,822,2.6
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,591,3.8
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,231,1.4
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,281,4.9
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,237,7.8
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,44,1.6
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,118,21.3
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,97,35.9
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,21,7.4
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,23,1.2
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,17,
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,,
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,40,3.8
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,31,5.8
North Carolina,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,,
North Carolina,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,4568,8.1
North Carolina,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,3939,14.6
North Carolina,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,629,2.2
North Carolina,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,543,4.7
North Carolina,2019,2023,Firearm Suicide,non-Hispanic Black,Male,465,8.7
North Carolina,2019,2023,Firearm Suicide,non-Hispanic Black,Female,78,1.3
North Carolina,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,3731,10.1
North Carolina,2019,2023,Firearm Suicide,non-Hispanic white,Male,3216,17.8
North Carolina,2019,2023,Firearm Suicide,non-Hispanic white,Female,515,2.8
North Carolina,2019,2023,Firearm Suicide,Latinx,All Genders,175,3.4
North Carolina,2019,2023,Firearm Suicide,Latinx,Male,153,5.7
North Carolina,2019,2023,Firearm Suicide,Latinx,Female,22,1.0
North Carolina,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,43,7.4
North Carolina,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,42,15.4
North Carolina,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,,
North Carolina,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,50,2.7
North Carolina,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,42,4.7
North Carolina,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
North Carolina,2019,2023,Firearm Suicide,More than one race,All Genders,26,2.9
North Carolina,2019,2023,Firearm Suicide,More than one race,Male,21,5.1
North Carolina,2019,2023,Firearm Suicide,More than one race,Female,,
North Dakota,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,549,14.5
North Dakota,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,477,24.0
North Dakota,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,72,4.3
North Dakota,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,22,14.9
North Dakota,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,21,23.9
North Dakota,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,,
North Dakota,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,461,14.3
North Dakota,2019,2023,All Firearm Deaths,non-Hispanic white,Male,401,23.6
North Dakota,2019,2023,All Firearm Deaths,non-Hispanic white,Female,60,4.4
North Dakota,2019,2023,All Firearm Deaths,Latinx,All Genders,19,
North Dakota,2019,2023,All Firearm Deaths,Latinx,Male,19,
North Dakota,2019,2023,All Firearm Deaths,Latinx,Female,0,
North Dakota,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,27,14.0
North Dakota,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,23,23.2
North Dakota,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,,
North Dakota,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,,
North Dakota,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,,
North Dakota,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,,
North Dakota,2019,2023,All Firearm Deaths,More than one race,All Genders,12,
North Dakota,2019,2023,All Firearm Deaths,More than one race,Male,,
North Dakota,2019,2023,All Firearm Deaths,More than one race,Female,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,85,2.4
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,66,3.5
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,19,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,12,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,11,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,50,1.7
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,34,2.2
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,16,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,0,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,0,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,0,
North Dakota,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,,
North Dakota,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,447,11.7
North Dakota,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,397,19.8
North Dakota,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,50,3.0
North Dakota,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,,
North Dakota,2019,2023,Firearm Suicide,non-Hispanic Black,Male,,
North Dakota,2019,2023,Firearm Suicide,non-Hispanic Black,Female,0,
North Dakota,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,397,12.2
North Dakota,2019,2023,Firearm Suicide,non-Hispanic white,Male,356,20.8
North Dakota,2019,2023,Firearm Suicide,non-Hispanic white,Female,41,3.1
North Dakota,2019,2023,Firearm Suicide,Latinx,All Genders,,
North Dakota,2019,2023,Firearm Suicide,Latinx,Male,,
North Dakota,2019,2023,Firearm Suicide,Latinx,Female,0,
North Dakota,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,18,
North Dakota,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,14,
North Dakota,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,,
North Dakota,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,,
North Dakota,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,0,
North Dakota,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
North Dakota,2019,2023,Firearm Suicide,More than one race,All Genders,11,
North Dakota,2019,2023,Firearm Suicide,More than one race,Male,,
North Dakota,2019,2023,Firearm Suicide,More than one race,Female,,
Ohio,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,8852,15.1
Ohio,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,7567,26.1
Ohio,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,1285,4.5
Ohio,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,3227,43.0
Ohio,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,2780,75.5
Ohio,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,447,11.7
Ohio,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,5278,10.9
Ohio,2019,2023,All Firearm Deaths,non-Hispanic white,Male,4493,18.8
Ohio,2019,2023,All Firearm Deaths,non-Hispanic white,Female,785,3.4
Ohio,2019,2023,All Firearm Deaths,Latinx,All Genders,231,9.3
Ohio,2019,2023,All Firearm Deaths,Latinx,Male,194,15.5
Ohio,2019,2023,All Firearm Deaths,Latinx,Female,37,3.0
Ohio,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,13,
Ohio,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,10,
Ohio,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,,
Ohio,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,48,2.9
Ohio,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,42,5.2
Ohio,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,,
Ohio,2019,2023,All Firearm Deaths,More than one race,All Genders,55,4.5
Ohio,2019,2023,All Firearm Deaths,More than one race,Male,48,8.0
Ohio,2019,2023,All Firearm Deaths,More than one race,Female,,
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,3759,6.9
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,3104,11.4
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,655,2.4
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,2688,35.8
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,2306,62.3
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,382,10.0
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,875,2.1
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,635,3.0
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,240,1.1
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,132,5.1
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,109,8.1
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,23,1.9
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,,
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,,
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,0,
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,21,1.3
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,16,
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,,
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,36,2.9
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,31,5.1
Ohio,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,,
Ohio,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,4959,8.0
Ohio,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,4352,14.4
Ohio,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,607,2.0
Ohio,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,505,6.8
Ohio,2019,2023,Firearm Suicide,non-Hispanic Black,Male,446,12.5
Ohio,2019,2023,Firearm Suicide,non-Hispanic Black,Female,59,1.5
Ohio,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,4312,8.6
Ohio,2019,2023,Firearm Suicide,non-Hispanic white,Male,3783,15.4
Ohio,2019,2023,Firearm Suicide,non-Hispanic white,Female,529,2.2
Ohio,2019,2023,Firearm Suicide,Latinx,All Genders,93,4.0
Ohio,2019,2023,Firearm Suicide,Latinx,Male,80,7.1
Ohio,2019,2023,Firearm Suicide,Latinx,Female,13,
Ohio,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,,
Ohio,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,,
Ohio,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,,
Ohio,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,25,1.5
Ohio,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,24,2.9
Ohio,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
